Country,Year,Coffee_Consumption_kg,Coffee_Price_USD_kg,Population_Millions,Coffee_Type_Americano,Coffee_Type_Cappuccino,Coffee_Type_Espresso,Coffee_Type_Latte,Coffee_Type_Mocha
Italy,2009,9.467782335580464,8.572057233126133,89.92294940188471,1,0,0,0,0
Germany,2005,3.761035366686113,4.791801307620716,58.022258593203375,1,0,0,0,0
Indonesia,2014,8.69095434408069,8.650838196937002,2.537285046224681,0,1,0,0,0
Philippines,2017,7.519929570834449,12.696900733213848,4.889514858501926,0,1,0,0,0
Morocco,2017,8.958073996541508,12.853740477906817,9.084198456754889,0,0,1,0,0
Russia,2006,8.375292525941038,13.816148260526298,89.51675099451123,0,0,0,1,0
South_Korea,2014,4.7719605054146,4.56613375693566,42.60493256052366,0,0,0,0,1
South_Korea,2017,8.195188296138046,9.798700485386972,22.44829644891869,1,0,0,0,0
Bangladesh,2017,4.0996504238791225,5.181669367307839,141.22853515813924,1,0,0,0,0
South_Africa,2019,4.628737304224439,6.2081640148231765,19.07648139510116,0,1,0,0,0
Chile,2008,2.863245737783809,13.902381526186671,101.42327574730676,0,0,0,1,0
Chile,2023,9.480612927843753,9.464703842726657,134.22986724057614,0,1,0,0,0
Iraq,2001,4.328026907202252,12.34399412986275,25.410620418529007,0,0,1,0,0
Mexico,2007,6.164979721371615,4.708225165215489,32.99472265207855,0,0,0,1,0
Norway,2019,5.130662691729541,8.585091543173371,86.49821650281761,0,0,1,0,0
Norway,2001,9.679424964668012,11.416643087307715,76.75885427044086,1,0,0,0,0
Switzerland,2010,4.680393367507859,5.4674712940603465,78.63308511605386,0,1,0,0,0
Argentina,2006,8.228366571381512,7.583996670162515,83.64703600869521,0,1,0,0,0
South_Africa,2005,8.84332923704944,4.710025855262716,142.5355344781956,0,0,0,0,1
Philippines,2009,5.484851979847727,11.164739349564616,9.021868253075546,0,0,0,1,0
Portugal,2004,5.02537451562345,14.679803849639304,114.30682958352806,1,0,0,0,0
Denmark,2010,7.981966567461024,13.097500402571129,35.64345693860327,0,0,0,0,1
Philippines,2000,9.303167842449874,14.720854284883222,56.67797285568493,0,0,0,0,1
India,2001,8.039453864577906,13.30165274608236,14.30437732179454,0,1,0,0,0
Morocco,2023,3.817010924734925,13.407153868166766,67.39838860387799,0,0,0,1,0
Netherlands,2000,9.106461979501642,10.348949149084769,120.8286685889931,0,1,0,0,0
Turkey,2018,5.100653339494665,9.70077542554531,15.712310441410288,0,0,0,1,0
Saudi_Arabia,2001,6.609835294223474,8.468796930706104,42.06493613482455,0,0,0,0,1
Romania,2020,8.651484954341688,12.99904384550468,56.58619459287673,0,0,1,0,0
Indonesia,2019,3.5071581392039377,6.002743735058271,16.480981260058705,1,0,0,0,0
Pakistan,2022,8.276081085420426,4.618474074066125,114.58520468656307,0,0,0,0,1
Portugal,2020,6.76930238328542,14.426832049531424,118.2551072043964,0,1,0,0,0
South_Africa,2023,9.146733134620868,4.041560037238248,125.54835466921524,1,0,0,0,0
Greece,2003,3.375763214748344,14.74512254063437,88.00053451614141,0,0,0,0,1
Bangladesh,2011,5.365457896327428,12.017387068611423,76.57858430730201,0,0,0,1,0
France,2021,8.662744742934699,7.613488116676104,40.12031437521506,0,1,0,0,0
Saudi_Arabia,2019,2.1538536276540814,11.676018273949412,98.6185371262916,0,0,0,0,1
Belgium,2017,2.897610934125143,12.996626729036402,67.23995936267598,0,0,0,1,0
Finland,2000,9.924521702053877,6.698982615850795,145.64568450553085,0,0,0,1,0
Australia,2000,4.243153428722804,12.4798525160754,145.25874504919403,0,0,0,1,0
Greece,2023,9.804345549791629,12.848065875090642,135.87556464081683,1,0,0,0,0
Romania,2013,3.4602524080693917,6.7429009313788,54.65328156413546,0,1,0,0,0
Bangladesh,2003,4.888755544058685,4.461189898157819,55.8278958477548,0,0,0,1,0
Egypt,2004,8.022955556028565,6.245345130139074,128.04830144251366,0,0,0,0,1
Saudi_Arabia,2010,7.262227257905428,6.207110497783339,109.64110482947844,0,0,0,1,0
Philippines,2023,6.6489791994324445,4.717644995930315,105.94978450288852,0,1,0,0,0
Argentina,2022,6.2391934064400605,11.986081231207155,42.66204065153325,1,0,0,0,0
Ukraine,2012,8.747523549317922,8.17972416904249,125.16894312161688,0,0,0,1,0
Poland,2015,3.8795885026671417,13.728247841992442,87.33366526717853,0,0,0,0,1
Philippines,2023,5.539767415948147,6.7738821623170455,67.58297056154738,0,1,0,0,0
Germany,2012,3.2436183372516583,8.985553816099202,129.9478964921033,0,0,0,1,0
Spain,2023,6.767532765845635,11.02919171819439,59.73725480353499,1,0,0,0,0
Thailand ,2021,4.004355394170561,13.652114446389556,98.43494596829709,0,0,1,0,0
Austria,2001,4.670736514747087,9.770832117813123,70.41987211861671,0,0,0,0,1
Egypt,2015,5.770005732988225,8.108770905936211,89.31793311948738,0,0,0,1,0
Germany,2005,2.2141646856250228,13.537165863192095,7.041424275623308,0,0,0,1,0
Nigeria,2013,2.735503487366701,7.412710671563715,69.70615931328123,0,0,1,0,0
Bangladesh,2000,7.487433765665757,4.873660695958341,83.91720481701935,0,1,0,0,0
Australia,2016,5.431759845740058,8.895463182612641,74.41518087769128,0,0,1,0,0
Czech_Republic,2010,8.918321775999164,12.63602637147791,127.264145503516,0,1,0,0,0
Ukraine,2018,7.557376029153596,4.338589149288754,47.35747224398066,0,0,0,1,0
Denmark,2002,2.06480753317858,10.444704694885512,132.72740311967652,0,0,1,0,0
South_Korea,2010,6.933698646137079,10.539104533799598,61.11583351612667,0,0,0,1,0
Poland,2004,2.7497989284777318,14.213959397701196,104.4844831068378,0,0,1,0,0
Brazil,2016,8.247465438323953,7.15111298859524,13.921686473087364,0,0,0,1,0
Norway,2021,9.932061506228017,7.067202745317658,30.82295845175458,0,0,0,1,0
Austria,2006,6.249590353932092,8.84532016473646,114.4137356600495,0,0,0,1,0
Brazil,2009,7.462236001553043,7.926063916186667,2.8369741452574218,1,0,0,0,0
Sweden,2010,3.898513287158013,12.099804489582594,145.3106331329178,0,0,1,0,0
Indonesia,2002,5.5007819500303485,11.059272848447044,29.40370625841906,1,0,0,0,0
Nigeria,2019,8.848762657891069,12.34813141696893,135.29429395052335,0,0,0,1,0
Philippines,2009,3.3393835819700097,13.02045970318558,77.87580920571658,0,0,0,0,1
Japan,2009,4.124284844910097,14.152792460075624,85.12172966767238,0,1,0,0,0
Israel,2013,5.563469402288241,8.740304049631124,13.535636407682732,0,0,1,0,0
Morocco,2011,7.697991134752112,14.831671284187044,55.417594369447805,0,0,1,0,0
Peru,2014,5.007071638365391,6.37226894744018,24.27661025629471,0,1,0,0,0
Greece,2009,9.421858238264033,11.858016781420616,79.36379265978047,1,0,0,0,0
Austria,2009,2.7556564101497534,9.874102490379082,83.05908970512047,0,1,0,0,0
Sweden,2018,4.96643358035878,12.985906541533716,106.74037548806224,0,0,0,0,1
Saudi_Arabia,2000,7.671632987427375,9.244475726670686,131.86344553055432,0,0,0,1,0
Czech_Republic,2023,3.80789412529194,12.623324988986743,70.75879262420925,0,1,0,0,0
Thailand ,2009,7.251305073837384,14.231855861124458,35.77069514201039,0,1,0,0,0
Australia,2001,3.313735665818768,12.05523692754096,50.70217755480578,0,0,0,1,0
China,2016,2.447842278893491,12.537037148401568,127.21638212790164,0,0,1,0,0
Italy,2023,2.968125733989191,4.738929743924418,22.73365927673546,0,0,0,0,1
Malaysia,2006,9.439878265073077,6.254534284555087,94.46115567246368,0,1,0,0,0
Iraq,2006,6.414007063516411,14.71734114553953,2.949796692578716,0,1,0,0,0
Kenya,2019,8.370766203837192,11.62505704166134,37.604729939682166,0,0,1,0,0
United_States,2008,4.66123600724041,10.175939190421053,89.11986612771747,0,0,0,0,1
Mexico,2021,6.741269183083573,8.03674010736095,69.00539396039794,0,0,0,1,0
Bangladesh,2001,5.959617069639933,4.488279013276097,74.53887404624147,0,0,0,1,0
Vietnam,2013,9.565903675218353,8.060494987605484,99.4237455184813,1,0,0,0,0
Colombia,2016,7.980597088432883,9.488041606185334,35.95331763836655,0,0,0,0,1
Russia,2000,7.844341051972632,6.326054603255754,42.83993610864886,0,0,0,0,1
Poland,2008,2.3708261554742363,5.904504704012158,102.98427290674913,0,1,0,0,0
Ethiopia,2019,6.397357352029529,9.592582064932683,81.20541972403647,1,0,0,0,0
Portugal,2020,5.735931631214519,10.444946591902983,3.173436814565316,0,0,0,1,0
Switzerland,2018,9.422738132849556,6.639097107399773,100.87884149753071,0,0,0,0,1
Brazil,2003,4.058735905516258,10.461284219018342,93.39371407208944,0,0,0,0,1
Ukraine,2007,4.1586676263287545,13.903739602617245,12.712528495942792,0,0,1,0,0
Poland,2012,5.290769991052003,9.204905838234891,112.38040473130694,0,0,0,1,0
South_Korea,2003,3.946957707251008,13.431291865458997,78.79311738311354,0,0,1,0,0
Thailand ,2008,3.033471342469996,14.199985889866502,31.507345309586984,1,0,0,0,0
South_Korea,2008,8.859318773206407,5.016334318307942,84.34409884934767,0,0,0,0,1
South_Korea,2021,6.466212195231327,5.053927376224767,89.72331861147948,1,0,0,0,0
Romania,2017,8.890901751652535,9.236486011763615,138.09769064934534,0,0,1,0,0
Austria,2011,8.649078123229568,10.46912688749473,111.5795194071244,0,0,0,1,0
France,2009,4.256338838317369,8.684718109115321,45.98672881918869,0,0,0,0,1
Ethiopia,2010,6.381899554594192,7.590958474592533,18.60181216706469,0,0,0,1,0
Israel,2006,2.665741621920564,11.050935277387715,128.12442674003634,1,0,0,0,0
Finland,2008,9.322015072246067,4.022896635849123,127.06408549344144,0,1,0,0,0
Philippines,2005,5.234101720521225,14.648806089501168,27.12119219386963,0,0,0,1,0
Mexico,2018,5.149409471112171,6.552869970068244,10.257546594485108,0,0,0,1,0
Pakistan,2015,4.422042964943626,14.088086454413078,107.0678328225898,0,0,0,1,0
Pakistan,2014,5.685309957685631,5.199162189879566,108.66469279463612,0,0,0,0,1
India,2006,4.014075092363584,6.618959002490298,27.39441930210148,1,0,0,0,0
Peru,2015,4.998818182374436,6.583610711962504,100.56356707406086,1,0,0,0,0
Turkey,2004,8.399576388679055,14.957681946207108,42.55963795984239,0,0,0,0,1
France,2015,8.674044028681376,4.050606002984729,39.8319371673518,0,0,0,1,0
Iraq,2000,4.433459821028129,11.036020302338454,49.35317217946103,0,0,0,1,0
Ukraine,2018,5.752115444422303,13.56655239166938,78.53905861101128,0,1,0,0,0
South_Africa,2004,8.990558210240419,11.395010194272103,120.8636345759648,0,0,0,1,0
Denmark,2006,2.421386654637577,7.990072000386386,75.2979188825543,0,0,1,0,0
Saudi_Arabia,2018,9.113159695966283,14.541402989732283,45.40836164798708,0,0,0,1,0
Nigeria,2021,3.7534747652186535,13.828728300479453,132.71217050806555,0,1,0,0,0
Vietnam,2004,7.428313953715007,8.773504122744695,9.208403658912337,0,0,1,0,0
China,2016,6.660413571076802,10.306613418722796,119.76663110081398,0,1,0,0,0
Czech_Republic,2021,6.423525985514017,14.642711065857648,117.8728819303565,0,1,0,0,0
Austria,2007,8.874881798022571,14.808163981191171,38.77847471299712,1,0,0,0,0
South_Africa,2000,2.81257714915729,8.948056032897474,30.54598219552167,0,0,0,0,1
Netherlands,2001,4.776224202605088,13.320850309573974,131.330383662844,0,1,0,0,0
Indonesia,2014,6.306021970758125,7.3217824964933,84.27182274048832,0,0,0,1,0
Netherlands,2019,8.49031083156832,8.08994160223731,7.855692287080778,1,0,0,0,0
Portugal,2017,3.731544667293372,5.813040712892489,133.73404495360427,0,0,1,0,0
Sweden,2010,8.42343873099421,6.301030520544034,53.00189166899539,0,0,0,0,1
Finland,2009,5.197107859951486,11.225606324852947,51.98132651769394,1,0,0,0,0
Sweden,2023,3.5113108514695632,9.61859779807789,96.84990263682111,0,1,0,0,0
Poland,2023,8.071891523547862,6.542450466881632,99.5353304769878,1,0,0,0,0
Japan,2003,2.7271912117963826,8.432005779978178,53.6441020034338,0,0,0,1,0
Russia,2004,6.118138992603543,8.105018058500498,22.34856025663522,0,0,0,1,0
United_States,2003,2.5110062708951078,14.860962249888676,83.28819474208119,0,0,0,1,0
United_States,2012,4.8513428412623005,13.389224209325173,94.1516955366108,0,0,0,0,1
Denmark,2012,6.808614392051141,8.267629667222067,129.17313239378709,1,0,0,0,0
Switzerland,2017,6.448924331897705,14.053082367856364,73.18155811739481,1,0,0,0,0
Ukraine,2023,5.237243343237332,7.768989307909882,97.20871585566503,0,1,0,0,0
Morocco,2001,5.4323839517769255,11.346916640083451,9.106915344565405,0,0,1,0,0
Thailand ,2015,3.814156426806132,14.633149963503238,134.2839121307181,0,0,0,1,0
Nigeria,2000,5.647060707392823,8.293067503874074,49.75515616779862,0,0,1,0,0
Iraq,2018,9.626038845766674,11.478734616154272,95.20094752700447,0,0,1,0,0
United_States,2008,8.803623342270324,7.255161921688965,137.491693065673,0,0,0,1,0
Vietnam,2002,3.1618629526107505,6.929435471577721,121.76834187033836,0,0,0,1,0
Peru,2006,2.2382462985673675,10.315723330747073,96.01787476420198,0,1,0,0,0
India,2009,9.468194501733045,14.7719105783654,105.8375663824427,0,0,0,0,1
South_Korea,2000,6.213997999045981,8.984472335921868,138.21486227878145,0,0,0,1,0
Greece,2009,6.302702585194462,14.314006673482387,122.00188384187246,0,0,1,0,0
Germany,2020,8.245743965652178,14.057998722692378,91.86900002003638,0,1,0,0,0
Russia,2008,4.517511790970612,6.791388735794943,99.14670322523432,1,0,0,0,0
Sweden,2014,5.855260550688017,8.4200134779276,22.942995200616576,0,1,0,0,0
Vietnam,2014,9.7493033051739,11.076327263436012,71.05498428581936,0,0,0,1,0
Finland,2002,7.377189495459257,9.698504728525307,45.8486495048663,0,0,0,1,0
South_Korea,2004,3.2299602559662874,5.055543828494917,65.36362454048754,0,0,0,0,1
Greece,2008,3.0658139838748264,14.930678331398742,99.67478415608268,0,1,0,0,0
Colombia,2021,3.634118066664043,12.27919401332408,23.223512946661582,0,0,0,1,0
Portugal,2008,8.13369339536574,8.81463442047183,3.589018585527283,0,0,1,0,0
India,2022,4.363016030724928,10.799854046329203,60.14173608167671,0,0,1,0,0
Denmark,2006,2.1711107734006383,4.963300989928531,49.00546285872052,0,1,0,0,0
Romania,2023,9.553394908045297,9.44831819058571,63.64437689555438,0,0,0,0,1
South_Africa,2022,3.3577073311592853,14.239156573992366,139.7519171349781,0,1,0,0,0
Bangladesh,2011,2.0764654891845487,13.86261053860476,106.3555310810117,0,0,0,0,1
India,2008,3.897052819066584,7.711189300314602,49.79135741527487,0,0,1,0,0
Russia,2005,3.8802302969450695,9.845046502034728,27.712544513268764,0,0,0,1,0
Vietnam,2022,5.376042006765784,11.671218764964117,93.15326584428354,1,0,0,0,0
Sweden,2001,9.363118652000296,7.740101935986958,98.97886147491596,0,0,0,1,0
Sweden,2008,9.033479342232784,4.713671399033323,73.05977989779741,0,0,1,0,0
Morocco,2016,5.655156439859423,9.559858223895851,32.701355418701866,0,0,1,0,0
Argentina,2000,5.287199239934452,10.6179930940567,5.2547338646430255,0,0,0,1,0
Peru,2018,6.44007269179881,4.064257601336613,40.5834439226236,0,0,0,1,0
Malaysia,2005,3.947632095774126,5.051329108923837,69.11840439423743,0,0,1,0,0
Philippines,2004,2.4174799357309027,6.280197079535675,118.4022086799313,0,0,0,1,0
South_Africa,2001,9.513793089369653,7.828575156900276,128.20932049793066,1,0,0,0,0
Finland,2008,3.493591879017382,9.951563451136384,62.52724939037767,1,0,0,0,0
Poland,2013,3.587205833965731,7.232272106356318,119.62248414784564,0,1,0,0,0
Canada,2003,5.779682630831581,7.038021958471541,149.0095707091218,1,0,0,0,0
India,2003,5.932906758722646,13.5628427819439,107.77494585298216,0,0,1,0,0
Malaysia,2020,2.1474736776059355,5.595557048815689,109.56125570860962,0,0,1,0,0
Switzerland,2014,3.1836379101917656,9.450061464895963,136.5209387309248,0,1,0,0,0
Egypt,2007,5.025238548485934,14.481071886297496,51.38347513411957,0,0,0,0,1
Canada,2003,7.469845548084312,10.875145740276505,2.669603565563217,0,1,0,0,0
Netherlands,2015,3.827347654655487,11.889260278838822,148.05961347967917,0,0,0,0,1
Ukraine,2020,5.384115569934101,8.743606905296678,74.07974357298255,0,0,0,0,1
United_States,2003,6.458760517731735,4.219253838316916,118.06596138118672,0,0,0,1,0
India,2015,9.108739956986335,11.10743405203926,122.06117950378504,1,0,0,0,0
Iraq,2021,4.6085640186169865,10.951167095709366,60.22998488492433,0,0,0,0,1
Turkey,2011,3.068466126907868,5.214704001096663,81.64968396162541,0,0,0,1,0
Vietnam,2015,5.914177807180866,9.083756849870946,81.447413383339,0,1,0,0,0
Australia,2018,7.973772813472497,14.068618391322154,33.81218539229332,0,1,0,0,0
Vietnam,2007,2.8788780564218674,6.255933151691727,18.52820115024973,0,0,0,0,1
Brazil,2005,5.397467933575683,9.072086300975212,81.99227343645119,0,0,0,1,0
Romania,2009,2.1422811300998674,9.072135037205724,18.901340800867896,0,0,1,0,0
Portugal,2004,2.268473453178009,12.918376149624022,52.56721985506746,1,0,0,0,0
Ukraine,2017,5.863626905733325,13.07033457362389,28.726416414499838,0,0,0,0,1
Norway,2009,4.385578385207436,12.351963616297311,106.33050013413391,0,0,1,0,0
Kenya,2009,8.760858392043296,8.019995751071011,130.92931917149818,1,0,0,0,0
Australia,2006,6.817234449011634,4.7924061752037215,87.10927686797484,0,0,1,0,0
Russia,2017,5.631463693943923,7.844312749464155,62.11321526856803,0,0,0,1,0
Czech_Republic,2000,5.263482968434371,11.477703213984736,149.49975348237533,0,0,0,0,1
Saudi_Arabia,2006,5.977963841516506,11.730212319379842,4.160161151734345,0,0,1,0,0
Philippines,2020,2.3235106497012907,14.615002304243909,46.34682154638448,0,0,1,0,0
Philippines,2000,9.14234685136528,8.990053545880794,42.52229974440306,0,0,1,0,0
Israel,2014,9.986425245871668,10.956791412343192,54.07433611063004,0,0,0,0,1
Finland,2003,3.4518969988695893,9.931099577947847,35.3587654326169,0,0,0,1,0
Russia,2019,2.963063718196958,5.656804161245612,40.37516247928693,0,0,0,1,0
Germany,2009,3.148619707588762,9.073227193453498,39.39388937768177,0,0,1,0,0
United_States,2022,7.288216465874937,9.993186701578937,76.35586356211215,0,0,0,1,0
Philippines,2008,7.291526707606198,14.458245666464844,59.26723627813024,1,0,0,0,0
Nigeria,2001,8.783393298227288,8.031929598498516,96.25273519575134,0,0,0,1,0
Canada,2013,8.014611107410026,14.781090134187757,77.64577282028513,0,0,1,0,0
Israel,2015,5.597517386954718,9.965300814264928,28.329856003089848,1,0,0,0,0
Pakistan,2000,6.902842892522551,6.667161676333633,121.69670186124166,0,0,0,0,1
Greece,2001,7.506277362944063,6.108308257173886,71.35708455274302,0,1,0,0,0
China,2006,6.101891762281801,5.5586440898625495,23.831496167991432,0,0,0,1,0
Russia,2009,5.805207875613093,8.982261576307984,25.86509659637067,1,0,0,0,0
Egypt,2021,7.160779565141226,4.241190727678156,119.74829316136442,0,1,0,0,0
Bangladesh,2019,6.45979639180523,8.895498116463518,105.74598444924196,0,0,0,0,1
Brazil,2000,7.151538442687283,14.872451613715407,76.4726649284244,0,1,0,0,0
Czech_Republic,2012,6.902838191706911,11.371174752944931,46.60614495309753,0,0,0,0,1
Saudi_Arabia,2000,7.753572484109237,12.35764733320445,69.61778348276432,0,0,1,0,0
Poland,2004,7.1424280702630085,5.309059297900888,95.83604703356846,0,0,1,0,0
Indonesia,2015,6.157939891498138,9.204109476391,132.01306529699767,0,0,0,0,1
Sweden,2014,7.454374490275092,7.148454111282853,83.82431228413057,0,1,0,0,0
Mexico,2016,5.595855721483424,13.835072807879325,42.23355892128877,0,0,0,1,0
Greece,2022,3.933369807780808,5.994217192153037,7.368247289328311,0,1,0,0,0
Sweden,2015,2.011345761071324,9.046066598504162,27.14280333159435,0,1,0,0,0
Canada,2012,6.4797131771667456,10.468524901802017,97.87646547870696,0,0,0,1,0
Sweden,2010,6.725241812869128,9.654452007363858,24.905108056799488,0,1,0,0,0
Switzerland,2016,9.776391718205716,13.13267880767448,72.74939341837418,0,1,0,0,0
Belgium,2016,4.891826672754204,6.545984884516044,105.14429730598142,1,0,0,0,0
Italy,2001,5.153065942626494,8.151302214660603,46.92551030906351,0,0,0,0,1
Turkey,2012,3.614396650737522,12.712927262313478,100.69677758128564,0,0,1,0,0
Czech_Republic,2013,2.5642743618985757,9.808785529104853,87.57973718552498,0,0,0,0,1
Iraq,2010,8.182435942893925,8.42329124212753,66.40192693233092,0,1,0,0,0
United_Kingdom,2009,3.9974485147146,4.323867662193146,134.6895763537549,0,0,0,1,0
Greece,2002,6.871238888240304,12.287239664171704,104.11677467368912,0,0,0,1,0
Malaysia,2016,7.502184284363852,14.694002857634365,54.7289579397337,0,0,1,0,0
Thailand ,2014,5.7698934983331815,10.82315710437361,120.8354154953057,0,0,1,0,0
Argentina,2008,9.010816904217531,13.42195342757674,110.97722991128109,0,0,1,0,0
Malaysia,2009,5.55035872783783,9.685633175144186,118.96091086071648,0,0,0,1,0
